"ITEM","CUSTOMER_NUMBER","WEEK","UNITS_SOLD"
1254393,23962,3,10
1254393,15370,5,10
1254393,4341,2,10
1254393,4341,4,10
1254393,1736,2,10
1254393,1736,3,20
1254393,1736,5,10
1254393,20501,3,20
1254393,19172,4,20
1254393,17068,4,10
1254393,21465,2,10
1254393,10138,3,30
1254393,22133,4,10
1254393,17084,1,10
1254393,17084,3,10
1254393,26189,2,10
1254393,29701,5,10
1254393,17701,3,10
1254393,11,1,7
1254393,1180,2,20
1254393,28833,4,10
1254393,5336,1,10
1254393,5651,2,10
1254393,3466,2,10
1254393,21733,1,20
1254393,1390,4,20
1254393,17056,3,10
1254393,17056,5,20
1254393,12793,1,10
1254393,7994,3,20
1254393,17226,2,10
1254393,24860,2,10
1254393,6257,2,10
1254393,25014,3,30
1254393,13786,4,10
1254393,20851,4,10
1254393,15958,2,10
1254393,4976,2,10
1254393,8382,2,10
1254393,23486,4,20
1254393,22838,4,10
1254393,29732,3,10
1254393,24390,4,10
1254393,19531,1,95
1254393,25378,4,10
1254393,5671,5,10
1254393,3481,2,50
1254393,18052,4,40
1254393,15771,4,10
1254393,13153,3,10
1254393,17529,3,10
1254393,15639,1,10
1254393,15639,3,10
1254393,17658,4,10
1254393,1738,3,20
1254393,6660,2,10
1254393,3337,1,20
1254393,3337,2,10
1254393,3337,3,30
1254393,27674,1,20
1254393,27674,2,10
1254393,15841,5,10
1254393,15028,3,10
1254393,10211,5,10
1254393,4263,4,30
1254393,1201,3,10
1254393,28833,2,20
1254393,5329,1,10
1254393,4091,4,10
1254393,21425,3,10
1254393,21425,5,10
1254393,11230,1,10
1254393,21271,2,20
1254393,27573,1,10
1254393,28081,1,30
1254393,28081,5,10
1254393,17801,2,10
1254393,7125,3,20
1254393,24142,4,10
1254393,3568,2,10
1254393,3568,3,30
1254393,3568,5,10
1254393,12372,1,10
1254393,2902,1,20
1254393,17898,2,20
1254393,23792,4,10
1254393,22599,2,10
1254393,22846,2,10
1254393,8692,2,30
1254393,13600,1,10
1254393,10049,2,10
1254393,17772,4,20
1254393,21313,3,10
1254393,28004,5,10
1254393,8880,2,30
1254393,1011,2,10
1254393,1011,3,10
1254393,5224,3,10
1254393,5732,4,10
1254393,29096,4,20
1254393,2746,2,10
1255496,14892,3,10
1255496,6003,2,40
1255496,22352,1,90
1255496,17558,4,10
1255496,20378,5,10
1255496,10065,1,19
1255496,12103,2,10
1255496,8685,4,10
1255496,28777,1,65
1255496,17732,2,10
1255496,17023,2,10
1255496,7100,4,10
1255496,5943,1,17
1255496,15737,4,10
1255496,9738,1,34
1255496,16423,3,10
1255496,21789,1,33
1255496,7335,3,10
1255496,18924,4,10
1255496,19410,4,10
1255496,11070,1,94
1255496,24657,3,10
1255496,26084,1,90
1255496,18886,4,10
1255496,14669,2,10
1255496,3076,3,10
1255496,13916,1,64
1255496,28312,1,31
1255496,19561,1,100
1255496,3905,3,10
1255496,13347,5,10
1255496,18777,2,10
1255496,9359,3,10
1255496,29805,2,10
1255496,7716,3,10
1255496,15317,3,10
1255496,25672,1,10
1255496,9071,3,10
1255496,14715,1,10
1255496,8649,3,10
1255496,29714,1,46
1255496,27688,1,10
1255496,4682,3,10
1255496,476,3,10
1255496,476,5,10
1255496,10496,1,10
1255496,3270,3,10
1255496,26005,4,10
1255496,1493,1,81
1255496,1050,2,10
1255496,8555,2,10
1255496,486,1,10
1255496,19903,2,10
1255496,20916,1,38
1255496,11840,2,10
1255496,19622,3,10
1255496,7712,1,38
1255496,23486,1,59
1255496,13968,1,91
1255496,7064,4,10
1255496,4091,3,10
1255496,21425,1,57
1255496,29456,3,10
1255496,5525,2,10
1255496,17898,1,10
1255496,24412,1,42
1257843,14892,2,10
1257843,10575,3,10
1257843,7195,1,10
1257843,6312,1,62
1257843,6312,3,10
1257843,18146,2,10
1257843,18333,1,10
1257843,18333,2,10
1257843,21002,3,10
1257843,29866,4,10
1257843,25549,1,47
1257843,15737,3,36
1257843,16423,3,10
1257843,7335,1,79
1257843,11230,4,10
1257843,29664,3,10
1257843,11630,3,10
1257843,6882,2,10
1257843,24092,2,20
1257843,26010,1,78
1257843,14378,1,99
1257843,15753,2,10
1257843,24614,1,10
1257843,29571,3,10
1257843,13253,2,10
1257843,14084,3,10
1257843,4618,2,10
1257843,24510,4,10
1257843,14849,3,10
1257843,20097,3,10
1257843,21918,2,10
1257843,15317,3,10
1257843,21396,3,10
1257843,8649,3,10
1257843,8649,4,10
1257843,10737,2,10
1257843,4348,1,3
1257843,21011,3,10
1257843,5864,3,10
1257843,6242,2,10
1257843,1311,3,10
1257843,19544,1,10
1257843,10244,3,10
1257843,16828,1,10
1257843,16629,4,10
1257843,25802,2,10
1257843,26239,2,10
1257843,20370,3,10
1257843,19903,4,10
1257843,10138,2,10
1257843,20288,1,73
1257843,11,1,10
1257843,11,4,10
1257843,5651,3,10
1257843,12793,2,10
1257843,13786,1,1
1257843,20851,1,73
1257843,27674,1,93
1257843,15841,1,5
1257843,2531,2,10
1257843,9149,2,10
1257843,3568,1,50
1257843,25789,3,10
1257843,1876,3,10
1257843,609,1,7
1257843,24412,1,10
1257843,2746,4,10
1259519,29844,2,67
1259519,2268,2,27
1259519,25197,2,64
1259519,17262,2,20
1259519,15293,2,99
1259519,28888,2,13
1259519,21586,2,54
1259519,27727,2,37
1259519,27727,3,84
1259519,16779,2,25
1259519,9976,2,16
1259519,15687,2,58
1259519,5476,2,44
1259519,3147,2,35
1259519,1034,2,70
1259519,19743,2,4
1259519,20288,2,92
1259519,23486,2,20
1259519,21758,2,21
1259519,4129,2,64
1259519,3481,2,76
1259519,1876,2,17
1259519,23468,2,68
1261725,29844,5,10
1261725,16217,1,47
1261725,10184,5,10
1261725,3052,3,10
1261725,19143,4,10
1261725,22808,4,47
1261725,14627,1,10
1261725,14378,1,22
1261725,20573,1,34
1261725,8262,1,14
1261725,24300,1,3
1261725,24341,4,10
1261725,13281,1,7
1261725,12599,1,10
1261725,12314,3,10
1261725,22310,2,10
1261725,7060,1,10
1261725,29805,1,10
1261725,15687,3,25
1261725,19564,1,1
1261725,25833,5,10
1261725,17740,2,10
1261725,5864,5,10
1261725,8071,5,10
1261725,2806,3,10
1261725,12613,5,10
1261725,24436,3,10
1261725,7786,1,10
1261725,28433,1,67
1261725,23707,1,52
1261725,7970,3,10
1261725,6009,1,10
1261725,1736,2,10
1261725,20916,1,60
1261725,3041,1,48
1261725,12793,3,10
1261725,17226,4,10
1261725,29545,3,10
1261725,10491,3,10
1261725,21271,1,26
1263203,13239,1,24
1263203,13239,4,24
1263203,8072,2,24
1263203,7195,1,63
1263203,1866,4,24
1263203,3812,5,24
1263203,20378,3,24
1263203,10065,1,44
1263203,12131,1,25
1263203,29653,2,24
1263203,12103,4,24
1263203,28777,1,65
1263203,15941,1,24
1263203,13815,1,42
1263203,17305,3,24
1263203,8723,1,23
1263203,20573,1,56
1263203,8262,1,19
1263203,24614,4,24
1263203,24609,2,24
1263203,358,1,76
1263203,21130,2,24
1263203,838,2,24
1263203,21378,2,24
1263203,23217,2,24
1263203,12527,1,24
1263203,10938,3,55
1263203,20097,1,69
1263203,29805,1,35
1263203,5534,2,24
1263203,28567,5,24
1263203,15959,1,63
1263203,8649,5,24
1263203,5834,3,24
1263203,23694,2,24
1263203,7106,1,24
1263203,26553,1,49
1263203,26304,1,24
1263203,4348,1,3
1263203,6361,5,24
1263203,10496,2,24
1263203,23595,1,24
1263203,14246,1,58
1263203,18886,4,24
1263203,16629,4,24
1263203,8346,4,24
1263203,27456,3,24
1263203,26239,3,24
1263203,20916,1,65
1263203,29443,1,99
1263203,27674,1,71
1263203,15841,1,43
1263203,503,2,24
1263203,4091,3,24
1263203,21425,2,24
1263203,22495,5,24
1263203,17828,4,24
1263203,22921,1,73
1263203,5224,1,38
1263203,11979,1,59
1264222,1690,3,24
1264222,3486,1,44
1264222,25418,2,24
1264222,28353,1,24
1264222,3812,1,31
1264222,8609,3,24
1264222,22300,1,46
1264222,20378,1,43
1264222,26466,1,33
1264222,17732,5,24
1264222,5943,1,17
1264222,4861,1,97
1264222,9738,1,93
1264222,7567,4,24
1264222,3581,3,24
1264222,13565,3,24
1264222,29884,1,87
1264222,12219,3,24
1264222,29664,2,24
1264222,725,3,24
1264222,12081,2,24
1264222,8723,2,24
1264222,8676,4,24
1264222,19357,1,24
1264222,2954,2,24
1264222,6638,3,24
1264222,21586,1,24
1264222,8561,2,24
1264222,6499,2,24
1264222,17042,1,37
1264222,14849,5,24
1264222,10938,2,24
1264222,20097,1,24
1264222,16779,4,24
1264222,9359,1,46
1264222,7060,2,24
1264222,5534,2,24
1264222,9976,3,24
1264222,5476,1,32
1264222,1492,1,2
1264222,17898,1,74
1264222,20139,1,12
1264222,23595,1,1
1264222,15500,2,24
1264222,26753,4,24
1264222,23155,2,24
1264222,10642,2,24
1264222,16629,5,24
1264222,11702,1,7
1264222,23704,1,61
1264222,17068,3,24
1264222,21771,1,66
1264222,7284,3,24
1264222,16287,3,24
1264222,5336,1,33
1264222,5651,4,24
1264222,29545,2,48
1264222,29545,5,24
1264222,13968,2,24
1264222,29456,3,24
1264222,7125,5,24
1264222,2902,1,58
1264222,22846,3,24
1265189,6003,2,50
1265189,22302,1,97
1265189,5928,1,81
1265189,18146,2,10
1265189,20642,3,10
1265189,2839,1,79
1265189,17732,4,10
1265189,7100,3,10
1265189,5943,1,99
1265189,22179,3,10
1265189,21789,1,89
1265189,10072,2,10
1265189,11230,2,10
1265189,11230,4,10
1265189,22876,4,10
1265189,24821,2,10
1265189,25082,4,10
1265189,2093,1,36
1265189,8113,3,10
1265189,13916,1,77
1265189,19894,5,10
1265189,12599,4,10
1265189,19561,1,8
1265189,29805,1,86
1265189,5731,1,77
1265189,8649,1,38
1265189,19617,1,64
1265189,1977,4,10
1265189,5864,1,77
1265189,1625,1,10
1265189,23707,1,34
1265189,16804,3,10
1265189,10319,2,10
1265189,6009,1,58
1265189,23704,1,39
1265189,486,1,10
1265189,20916,1,84
1265189,758,5,10
1265189,3041,1,64
1265189,5336,2,10
1265189,1749,3,10
1265189,24860,4,10
1265189,25014,1,14
1265189,20851,3,10
1265189,23486,1,19
1265189,22838,1,10
1265189,17658,2,10
1265189,503,1,92
1265189,18557,4,10
1265189,22921,1,80
1265189,28004,2,10
1266123,6003,2,50
1266123,24513,1,10
1266123,22302,1,50
1266123,3812,1,6
1266123,7564,1,18
1266123,18333,1,48
1266123,4861,1,94
1266123,13565,3,10
1266123,6882,3,10
1266123,24821,3,10
1266123,17042,1,60
1266123,20097,1,37
1266123,6793,4,10
1266123,9359,4,10
1266123,7060,5,10
1266123,15599,2,10
1266123,17898,1,23
1266123,18886,1,12
1266123,16828,1,74
1266123,12613,1,17
1266123,22003,1,28
1266123,14457,1,96
1266123,19903,3,10
1266123,22418,1,10
1266123,20288,1,87
1266123,9674,3,10
1266123,7712,1,100
1266123,20851,3,10
1266123,1738,4,10
1266123,17493,5,10
1266123,21425,1,81
1266123,18557,4,10
1266123,28867,1,64
1266123,22846,1,46
1266479,26865,1,10
1266479,24513,4,10
1266479,29228,1,86
1266479,19735,3,10
1266479,29844,2,10
1266479,22352,2,10
1266479,25418,5,10
1266479,4784,2,20
1266479,28353,1,10
1266479,8110,4,10
1266479,13055,4,10
1266479,28504,2,10
1266479,22300,2,10
1266479,17558,4,10
1266479,24868,4,10
1266479,2877,2,10
1266479,2839,4,10
1266479,16210,3,10
1266479,6027,3,10
1266479,6027,4,20
1266479,15173,3,10
1266479,28777,4,10
1266479,28062,3,20
1266479,27344,4,10
1266479,28522,2,10
1266479,10498,1,66
1266479,13899,2,10
1266479,4294,4,10
1266479,15737,4,20
1266479,9738,3,10
1266479,7567,2,10
1266479,7567,4,10
1266479,22179,4,10
1266479,15941,4,10
1266479,3581,1,10
1266479,3581,2,10
1266479,19166,1,10
1266479,21839,1,10
1266479,24093,1,84
1266479,27101,4,10
1266479,27101,5,10
1266479,29884,5,10
1266479,13484,4,10
1266479,26899,4,30
1266479,11230,3,10
1266479,8723,2,10
1266479,28888,2,10
1266479,28888,4,10
1266479,24510,4,10
1266479,24092,2,10
1266479,9461,4,10
1266479,783,4,10
1266479,1636,1,86
1266479,26084,4,10
1266479,15802,4,10
1266479,14611,1,10
1266479,5188,3,10
1266479,2123,1,10
1266479,2123,5,10
1266479,21127,4,10
1266479,14669,4,10
1266479,19357,5,10
1266479,22165,2,20
1266479,22876,1,93
1266479,4306,1,10
1266479,16510,4,20
1266479,13253,4,10
1266479,358,5,10
1266479,21130,1,10
1266479,6638,2,10
1266479,2093,1,96
1266479,838,1,10
1266479,838,2,10
1266479,838,4,10
1266479,23984,3,10
1266479,19831,3,10
1266479,21378,3,10
1266479,12401,3,10
1266479,12401,4,10
1266479,24290,3,10
1266479,6535,1,10
1266479,10495,3,10
1266479,28312,2,10
1266479,4899,1,10
1266479,4899,2,20
1266479,4899,3,10
1266479,9819,5,10
1266479,6499,1,10
1266479,14065,3,10
1266479,26053,1,10
1266479,19561,3,10
1266479,10938,3,10
1266479,27727,1,10
1266479,14840,4,10
1266479,13347,1,62
1266479,11539,5,10
1266479,9976,1,17
1266479,7716,2,20
1266479,28567,1,10
1266479,15317,1,10
1266479,7317,5,20
1266479,21396,4,10
1266479,15959,4,10
1266479,9071,3,10
1266479,14715,1,10
1266479,14715,3,10
1266479,23810,4,10
1266479,10679,1,25
1266479,22206,3,10
1266479,6926,3,10
1266479,476,1,10
1266479,4987,2,10
1266479,15905,4,10
1266479,3147,4,10
1266479,1977,2,10
1266479,26304,4,10
1266479,4348,3,10
1266479,20139,1,10
1266479,20139,5,10
1266479,5864,1,10
1266479,18482,2,10
1266479,286,2,10
1266479,26753,3,10
1266479,29286,3,10
1266479,1078,3,10
1266479,23661,4,10
1266479,19826,4,10
1266479,11418,1,96
1266479,11418,3,10
1266479,16828,3,10
1266479,12418,1,10
1266479,12418,2,10
1266479,23155,3,10
1266479,2596,3,10
1266479,28433,1,44
1266479,1493,5,10
1266479,20825,1,10
1266479,23691,1,10
1266479,16804,3,10
1266479,26336,1,10
1266479,7160,3,10
1266479,5853,1,10
1266479,8555,4,10
1266479,26239,1,10
1266479,11843,2,10
1266479,22418,3,10
1266479,23962,4,10
1266479,10422,1,10
1266479,22133,1,41
1266479,758,2,10
1266479,19622,2,10
1266479,19622,4,10
1266479,18656,2,10
1266479,24507,3,20
1266479,29701,2,20
1266479,13266,2,10
1266479,1180,1,10
1266479,1390,1,10
1266479,28201,4,10
1266479,1749,3,10
1266479,12793,4,10
1266479,7994,4,10
1266479,17226,1,10
1266479,22838,1,10
1266479,21758,3,10
1266479,24390,5,10
1266479,16154,4,10
1266479,16154,5,10
1266479,5671,4,10
1266479,3481,1,10
1266479,15771,3,20
1266479,17658,2,10
1266479,3337,5,10
1266479,11372,4,20
1266479,7064,2,10
1266479,10211,3,10
1266479,4091,2,20
1266479,4091,5,10
1266479,21271,4,10
1266479,17801,2,10
1266479,17801,5,10
1266479,28867,4,10
1266479,15660,2,10
1266479,3431,4,10
1266479,3568,2,10
1266479,12372,1,86
1266479,5525,1,10
1266479,14827,3,10
1266479,10049,4,10
1266479,21313,3,10
1266479,28004,3,20
1266479,28004,4,10
1266479,23947,3,10
1266479,8880,3,10
1266479,29096,4,10
1266479,2746,3,10
1266479,2746,4,10
1266479,5965,1,10
1266479,5965,2,10
1266564,14892,1,10
1266564,20818,3,10
1266564,1690,2,10
1266564,3486,3,10
1266564,1866,1,74
1266564,7564,2,10
1266564,13055,3,10
1266564,13055,5,10
1266564,28504,2,10
1266564,22300,1,47
1266564,22300,2,10
1266564,24868,2,10
1266564,2877,1,10
1266564,29866,3,10
1266564,2839,5,10
1266564,16210,3,10
1266564,6027,2,10
1266564,15173,2,10
1266564,28777,1,68
1266564,26466,4,10
1266564,25087,1,10
1266564,13393,5,10
1266564,4861,2,10
1266564,9738,3,10
1266564,8156,3,10
1266564,16423,3,10
1266564,27970,3,10
1266564,15025,3,10
1266564,15025,4,10
1266564,4712,4,10
1266564,13815,4,10
1266564,7335,1,78
1266564,28696,1,2
1266564,11657,3,10
1266564,11657,4,10
1266564,22527,3,10
1266564,26899,3,10
1266564,1916,3,20
1266564,1916,4,10
1266564,17305,3,10
1266564,14627,5,10
1266564,20085,3,10
1266564,11070,1,40
1266564,24092,1,10
1266564,5188,3,10
1266564,2123,1,10
1266564,24609,2,10
1266564,19357,3,10
1266564,9201,1,56
1266564,3076,1,10
1266564,10179,3,10
1266564,17127,2,20
1266564,16502,3,10
1266564,19831,4,10
1266564,13538,3,10
1266564,21378,4,10
1266564,22959,4,10
1266564,13281,2,10
1266564,23217,3,10
1266564,20469,4,10
1266564,7085,2,10
1266564,18244,4,10
1266564,24510,3,10
1266564,20547,2,10
1266564,15521,1,10
1266564,14840,1,10
1266564,21918,3,10
1266564,9687,4,10
1266564,9359,1,50
1266564,27542,2,10
1266564,5476,4,10
1266564,8069,1,42
1266564,25833,5,10
1266564,17740,3,10
1266564,17898,1,10
1266564,476,2,10
1266564,7664,3,10
1266564,17078,2,10
1266564,3147,1,10
1266564,10496,2,10
1266564,286,3,10
1266564,18106,2,10
1266564,23661,1,95
1266564,19544,1,10
1266564,19826,3,10
1266564,27394,1,10
1266564,12263,4,10
1266564,29208,2,10
1266564,29208,3,10
1266564,12418,3,10
1266564,24436,1,10
1266564,1493,1,21
1266564,3046,4,10
1266564,15355,3,10
1266564,22003,1,26
1266564,11702,1,44
1266564,10319,2,10
1266564,27456,2,10
1266564,11843,3,10
1266564,18736,4,10
1266564,1736,1,10
1266564,19172,3,10
1266564,11840,1,78
1266564,20288,1,16
1266564,20288,4,10
1266564,11,1,90
1266564,5651,2,10
1266564,21733,1,84
1266564,3460,2,10
1266564,12793,5,10
1266564,24892,2,10
1266564,13786,4,10
1266564,21758,4,10
1266564,29732,3,10
1266564,16154,3,10
1266564,15771,2,10
1266564,13153,3,10
1266564,17529,4,10
1266564,13917,3,10
1266564,8794,2,10
1266564,15841,2,10
1266564,6147,3,10
1266564,2531,4,10
1266564,20273,2,10
1266564,19805,1,10
1266564,21271,4,10
1266564,18557,4,10
1266564,7125,4,10
1266564,15660,3,10
1266564,15660,5,10
1266564,25994,4,10
1266564,24142,4,10
1266564,3568,1,55
1266564,17898,4,10
1266564,17828,5,10
1266564,24854,1,60
1266564,24854,3,10
1266564,22921,1,100
1266564,10049,4,10
1266564,5224,1,19
1266564,29096,3,10
1267674,20818,1,9
1267674,10575,4,10
1267674,7195,1,10
1267674,7195,3,10
1267674,1866,4,10
1267674,1568,3,49
1267674,29844,4,20
1267674,28353,1,10
1267674,8110,3,97
1267674,22300,1,85
1267674,3952,4,10
1267674,27654,4,10
1267674,17023,1,10
1267674,15941,1,10
1267674,28696,1,30
1267674,29551,4,10
1267674,13315,1,1
1267674,29664,3,10
1267674,8328,5,10
1267674,11912,3,10
1267674,14611,1,97
1267674,2123,3,10
1267674,19357,3,10
1267674,22876,1,98
1267674,16502,1,84
1267674,20925,1,90
1267674,14007,4,10
1267674,10281,1,10
1267674,20760,1,59
1267674,29805,1,36
1267674,5731,1,58
1267674,18763,4,10
1267674,21396,2,10
1267674,15959,1,48
1267674,8069,1,3
1267674,17740,1,14
1267674,6926,3,88
1267674,4682,4,10
1267674,4987,3,10
1267674,5864,3,10
1267674,5505,3,10
1267674,1078,4,10
1267674,18886,1,56
1267674,28049,4,10
1267674,15911,4,10
1267674,16828,1,10
1267674,29208,2,10
1267674,28433,1,64
1267674,22003,3,44
1267674,15113,4,10
1267674,486,3,10
1267674,19903,3,10
1267674,1736,2,20
1267674,1736,5,10
1267674,22133,3,10
1267674,11840,1,10
1267674,16287,3,10
1267674,29443,1,76
1267674,3041,2,10
1267674,21733,3,10
1267674,1749,4,10
1267674,25014,1,96
1267674,7712,4,10
1267674,20851,4,10
1267674,28558,2,10
1267674,1738,1,85
1267674,13968,4,10
1267674,15841,2,10
1267674,6147,2,10
1267674,7064,4,10
1267674,7064,5,10
1267674,21425,4,10
1267674,29456,3,10
1267674,21271,3,10
1267674,24966,3,31
1267674,28867,1,26
1267674,24142,1,84
1267674,1876,3,10
1267674,1011,1,10
1270158,14892,3,90
1270158,14892,4,20
1270158,20818,2,30
1270158,3486,1,30
1270158,10575,4,80
1270158,22566,3,30
1270158,23128,4,80
1270158,7195,3,50
1270158,1866,2,40
1270158,1866,4,30
1270158,13179,3,30
1270158,13179,5,2
1270158,19735,4,60
1270158,29844,3,30
1270158,27050,4,50
1270158,12420,5,56
1270158,2957,2,20
1270158,2957,5,5
1270158,6312,5,46
1270158,22352,4,50
1270158,22352,5,89
1270158,25418,2,30
1270158,3344,4,30
1270158,28353,3,60
1270158,8110,4,50
1270158,14524,1,40
1270158,14524,2,10
1270158,20642,5,100
1270158,3812,1,67
1270158,19880,3,10
1270158,13055,2,90
1270158,28504,3,40
1270158,2877,2,40
1270158,18333,1,70
1270158,18333,3,30
1270158,28235,1,30
1270158,10065,3,70
1270158,29653,2,40
1270158,29653,4,40
1270158,2839,2,20
1270158,27654,1,20
1270158,16217,3,10
1270158,16210,1,30
1270158,29514,2,70
1270158,25197,4,90
1270158,12103,1,30
1270158,12103,3,20
1270158,12103,4,30
1270158,6027,3,30
1270158,15173,1,60
1270158,8685,1,40
1270158,8685,4,50
1270158,28777,2,20
1270158,6141,3,20
1270158,6141,4,10
1270158,17732,4,20
1270158,25087,1,50
1270158,7100,1,90
1270158,7100,3,50
1270158,7100,4,30
1270158,20443,5,6
1270158,13393,1,10
1270158,28062,4,40
1270158,12818,4,40
1270158,5943,2,20
1270158,28522,1,40
1270158,28522,4,40
1270158,10498,3,30
1270158,10498,4,30
1270158,25549,3,30
1270158,13899,5,80
1270158,4294,5,31
1270158,4861,4,10
1270158,15737,4,10
1270158,7567,1,10
1270158,7567,3,60
1270158,22179,2,20
1270158,18456,4,50
1270158,17454,4,30
1270158,27970,2,20
1270158,27970,4,20
1270158,15025,2,60
1270158,4712,2,30
1270158,15941,2,30
1270158,18489,1,120
1270158,19166,4,60
1270158,21789,1,10
1270158,21789,3,10
1270158,29850,3,10
1270158,21839,4,30
1270158,7335,2,20
1270158,24093,1,10
1270158,24093,4,20
1270158,24093,5,56
1270158,29884,5,29
1270158,11577,4,50
1270158,3052,4,30
1270158,3052,5,24
1270158,13484,2,30
1270158,19143,4,60
1270158,13315,5,68
1270158,27013,4,20
1270158,27013,5,10
1270158,22527,2,20
1270158,22527,4,10
1270158,22808,3,80
1270158,25178,2,40
1270158,10072,1,60
1270158,10072,3,20
1270158,10072,5,58
1270158,1916,5,25
1270158,11230,3,30
1270158,11230,4,40
1270158,11230,5,81
1270158,12219,2,70
1270158,29664,1,40
1270158,11630,1,30
1270158,11630,4,20
1270158,8723,1,130
1270158,6882,4,50
1270158,13732,4,40
1270158,8328,1,10
1270158,8328,3,10
1270158,9098,1,30
1270158,11912,3,60
1270158,11070,3,80
1270158,22895,2,30
1270158,24510,2,30
1270158,24657,1,70
1270158,24657,3,10
1270158,24092,1,40
1270158,26010,2,10
1270158,9461,4,20
1270158,1636,1,20
1270158,26084,5,20
1270158,14378,2,20
1270158,14378,4,10
1270158,15802,1,90
1270158,14611,2,80
1270158,14611,4,80
1270158,20573,5,8
1270158,8262,4,30
1270158,18886,1,40
1270158,2123,2,30
1270158,21127,3,50
1270158,14669,2,70
1270158,14669,3,30
1270158,14669,4,90
1270158,19357,1,100
1270158,19357,2,30
1270158,22165,3,60
1270158,22165,4,30
1270158,10503,5,4
1270158,22876,2,20
1270158,539,3,10
1270158,29571,1,30
1270158,29571,2,30
1270158,29571,3,20
1270158,9201,1,30
1270158,9201,4,10
1270158,3076,3,30
1270158,13253,3,30
1270158,358,4,20
1270158,10179,3,20
1270158,21130,1,20
1270158,21130,2,10
1270158,6638,5,12
1270158,5143,2,110
1270158,23984,3,40
1270158,13538,3,50
1270158,28912,1,30
1270158,28912,2,40
1270158,13916,2,20
1270158,20928,1,50
1270158,20928,2,30
1270158,13281,1,40
1270158,13281,4,30
1270158,23217,3,10
1270158,23217,4,20
1270158,1937,2,10
1270158,1937,3,20
1270158,4899,4,80
1270158,22642,2,10
1270158,20469,4,10
1270158,9819,2,30
1270158,9819,3,40
1270158,4618,1,40
1270158,17042,2,80
1270158,17042,4,30
1270158,14007,2,20
1270158,3278,4,20
1270158,14685,2,20
1270158,13863,1,20
1270158,13863,3,20
1270158,13863,5,60
1270158,20547,3,10
1270158,20547,4,20
1270158,28535,4,30
1270158,12527,3,110
1270158,19561,1,40
1270158,12940,3,30
1270158,12940,4,30
1270158,12314,1,10
1270158,11191,5,79
1270158,10938,1,10
1270158,10938,2,60
1270158,10938,4,40
1270158,10938,5,8
1270158,27727,2,50
1270158,22310,3,40
1270158,3905,2,10
1270158,9385,2,40
1270158,15820,1,10
1270158,14840,2,20
1270158,14840,3,20
1270158,14840,4,30
1270158,25614,1,20
1270158,25614,3,40
1270158,21918,4,30
1270158,18777,3,10
1270158,17697,2,10
1270158,17697,4,20
1270158,9359,3,50
1270158,2065,1,60
1270158,2065,2,20
1270158,2065,3,10
1270158,5534,1,10
1270158,5534,4,40
1270158,28567,1,50
1270158,28567,4,30
1270158,8222,5,3
1270158,22723,2,10
1270158,9976,2,100
1270158,9976,3,50
1270158,9976,4,50
1270158,19564,1,40
1270158,4358,1,60
1270158,7317,1,50
1270158,7317,2,90
1270158,5476,3,20
1270158,5476,4,30
1270158,15959,1,20
1270158,15959,4,10
1270158,14715,2,60
1270158,18301,3,20
1270158,18301,4,10
1270158,10679,1,10
1270158,25833,3,40
1270158,11883,1,10
1270158,22206,4,20
1270158,17681,1,50
1270158,17681,5,32
1270158,17740,1,10
1270158,6926,3,10
1270158,1492,3,40
1270158,1492,4,50
1270158,15599,2,40
1270158,15599,4,30
1270158,27688,3,50
1270158,4987,2,20
1270158,10737,3,90
1270158,27481,1,40
1270158,27481,3,50
1270158,17078,5,11
1270158,4171,2,30
1270158,3147,1,30
1270158,3147,2,20
1270158,3147,3,40
1270158,1977,2,40
1270158,1977,4,30
1270158,9291,1,10
1270158,9291,2,20
1270158,5943,2,30
1270158,5943,3,60
1270158,20139,4,20
1270158,19696,3,50
1270158,19696,5,3
1270158,6361,4,20
1270158,10496,1,13
1270158,5864,1,60
1270158,18482,4,20
1270158,286,1,40
1270158,286,2,10
1270158,15500,2,50
1270158,15500,4,30
1270158,26753,2,40
1270158,14246,2,20
1270158,5505,2,10
1270158,5505,4,30
1270158,1078,5,5
1270158,6242,3,10
1270158,3270,4,10
1270158,20839,1,50
1270158,19544,3,70
1270158,19544,4,30
1270158,19826,1,40
1270158,27394,5,80
1270158,2806,3,40
1270158,28049,3,10
1270158,15911,2,30
1270158,26005,2,10
1270158,12613,5,72
1270158,1034,2,30
1270158,1034,3,30
1270158,12418,4,30
1270158,23155,2,20
1270158,24436,3,80
1270158,24436,5,89
1270158,2596,4,10
1270158,1493,1,30
1270158,20825,2,20
1270158,20825,3,20
1270158,20825,5,51
1270158,26569,3,50
1270158,11470,4,10
1270158,28052,2,110
1270158,9481,3,30
1270158,16629,2,20
1270158,15355,4,50
1270158,21710,5,22
1270158,11702,2,20
1270158,11702,3,10
1270158,23707,1,50
1270158,27278,3,50
1270158,10319,3,40
1270158,10319,4,60
1270158,27456,3,80
1270158,26336,2,20
1270158,12977,2,30
1270158,7160,2,20
1270158,3996,2,40
1270158,5853,3,110
1270158,23704,2,40
1270158,23704,4,50
1270158,20370,3,40
1270158,486,2,20
1270158,11843,5,13
1270158,19903,5,19
1270158,18736,1,60
1270158,18736,2,30
1270158,18736,4,40
1270158,18736,5,3
1270158,15625,4,50
1270158,23962,2,30
1270158,4341,2,10
1270158,1736,2,30
1270158,20501,3,10
1270158,20501,4,40
